Dormstart_date,Firstread_date,Strain,Rep,Inoculum,Dilution,Colonies
22-Jan-13,21-Jan-15,KBS0710,4,50,2,11
6-Mar-13,22-Jan-15,KBS0702,3,100,4,46
6-Mar-13,22-Jan-15,KBS0702,4,100,4,25
6-Mar-13,22-Jan-15,KBS0702,5,100,3,57
6-Mar-13,22-Jan-15,KBS0702,6,100,3,10
18-Jan-13,23-Jan-15,KBS0707,1,50,2,85
18-Jan-13,23-Jan-15,KBS0707,2,50,2,14
18-Jan-13,23-Jan-15,KBS0707,3,50,2,15
18-Jan-13,23-Jan-15,KBS0707,4,50,2,40
18-Feb-13,23-Jan-15,KBS0722,1,100,4,85
18-Feb-13,23-Jan-15,KBS0722,2,100,4,123
18-Feb-13,23-Jan-15,KBS0722,3,100,4,140
18-Feb-13,23-Jan-15,KBS0722,4,100,4,59
25-Jan-13,24-Jan-15,KBS0712,1,100,4,23
25-Jan-13,24-Jan-15,KBS0712,2,100,4,36
25-Jan-13,24-Jan-15,KBS0712,3,100,4,45
25-Jan-13,24-Jan-15,KBS0712,4,100,4,79
12-Feb-13,24-Jan-15,KBS0721,1,50,2,30
12-Feb-13,24-Jan-15,KBS0721,2,50,2,171
12-Feb-13,24-Jan-15,KBS0721,3,50,2,229
12-Feb-13,24-Jan-15,KBS0721,4,20,2,51
13-Feb-13,24-Jan-15,KBS0724,1,20,1,110
13-Feb-13,24-Jan-15,KBS0724,2,20,1,157
13-Feb-13,24-Jan-15,KBS0724,3,20,1,226
13-Feb-13,24-Jan-15,KBS0724,4,20,1,47
1-Feb-13,26-Jan-15,KBS0705,2,100,3,117
1-Feb-13,26-Jan-15,KBS0705,3,100,3,162
1-Feb-13,26-Jan-15,KBS0705,4,100,3,22
7-Mar-13,27-Jan-15,KBS0802,1,50,2,230
7-Mar-13,27-Jan-15,KBS0802,2,50,2,113
7-Mar-13,27-Jan-15,KBS0802,3,50,2,69
7-Mar-13,27-Jan-15,KBS0802,4,50,2,50
8-Mar-13,27-Jan-15,KBS0812,1,50,3,112
8-Mar-13,27-Jan-15,KBS0812,2,50,3,116
8-Mar-13,27-Jan-15,KBS0812,3,50,3,92
8-Mar-13,27-Jan-15,KBS0812,4,50,3,97
8-Feb-13,28-Jan-15,KBS0713,1,50,3,9
8-Feb-13,28-Jan-15,KBS0713,2,50,3,15
8-Feb-13,28-Jan-15,KBS0713,3,50,3,30
8-Feb-13,28-Jan-15,KBS0713,4,50,3,53
5-Apr-13,28-Jan-15,ATCC13985,1,50,3,45
5-Apr-13,28-Jan-15,ATCC13985,2,50,3,107
15-Aug-13,28-Jan-15,ATCC13985,3,50,3,111
15-Aug-13,28-Jan-15,ATCC13985,4,50,3,112
5-Apr-13,28-Jan-15,ATCC43928,1,50,2,46
5-Apr-13,28-Jan-15,ATCC43928,2,50,2,84
15-Aug-13,28-Jan-15,ATCC43928,3,100,4,59
15-Aug-13,28-Jan-15,ATCC43928,4,100,4,94
13-Aug-13,28-Jan-15,KBS0711W,1,50,2,15
13-Aug-13,28-Jan-15,KBS0711W,2,50,2,8
13-Aug-13,28-Jan-15,KBS0711W,3,100,2,121
13-Aug-13,28-Jan-15,KBS0711W,4,50,2,230
18-Jan-13,2-Feb-15,KBS0701,1,100,0,110
18-Jan-13,2-Feb-15,KBS0701,2,100,0,28
24-May-13,2-Feb-15,KBS0701,5,20,0,41
24-May-13,2-Feb-15,KBS0701,6,20,0,33
19-Jul-13,2-Feb-15,KBS0711,10,100,3,37
19-Jul-13,2-Feb-15,KBS0711,11,100,3,23
24-Jan-13,2-Feb-15,KBS0711,1,50,2,17
24-Jan-13,2-Feb-15,KBS0711,2,50,2,53
24-Jan-13,2-Feb-15,KBS0711,3,50,2,94
11-Feb-13,2-Feb-15,KBS0715,1,50,2,201
11-Feb-13,2-Feb-15,KBS0715,2,50,2,167
11-Feb-13,2-Feb-15,KBS0715,3,50,2,118
11-Feb-13,2-Feb-15,KBS0715,4,50,2,129
28-Feb-13,2-Feb-15,KBS0706,1,100,4,22
28-Feb-13,2-Feb-15,KBS0706,2,100,4,15
28-Feb-13,2-Feb-15,KBS0706,3,100,4,22
28-Feb-13,2-Feb-15,KBS0706,4,100,4,16
12-Feb-13,5-Feb-15,KBS0721,1,20,2,13
12-Feb-13,5-Feb-15,KBS0721,2,20,2,12
12-Feb-13,5-Feb-15,KBS0721,3,20,2,12
12-Feb-13,5-Feb-15,KBS0721,4,20,2,1
27-Feb-13,5-Feb-15,KBS0801,1,100,4,18
27-Feb-13,5-Feb-15,KBS0801,2,100,4,24
27-Feb-13,5-Feb-15,KBS0801,3,100,4,9
27-Feb-13,5-Feb-15,KBS0801,4,100,4,14
18-Jan-13,5-Feb-15,KBS0703,1,50,2,281
18-Jan-13,5-Feb-15,KBS0703,2,50,2,303
18-Jan-13,5-Feb-15,KBS0702,1,50,2,65
18-Jan-13,5-Feb-15,KBS0702,2,50,2,192
15-Feb-13,5-Feb-15,KBS0703,3,20,2,245
15-Feb-13,5-Feb-15,KBS0703,4,20,2,291
13-Feb-13,5-Feb-15,KBS0724,1,20,1,126
13-Feb-13,5-Feb-15,KBS0724,2,20,1,109
13-Feb-13,5-Feb-15,KBS0724,3,20,1,194
13-Feb-13,5-Feb-15,KBS0724,4,20,1,67
1-Feb-13,7-Feb-15,KBS0705,2,100,3,105
1-Feb-13,7-Feb-15,KBS0705,3,100,3,47
1-Feb-13,7-Feb-15,KBS0705,4,100,3,34
7-Mar-13,10-Feb-15,KBS0802,1,50,2,29
7-Mar-13,10-Feb-15,KBS0802,2,50,2,29
7-Mar-13,10-Feb-15,KBS0802,3,50,2,13
7-Mar-13,10-Feb-15,KBS0802,4,50,2,2
8-Mar-13,10-Feb-15,KBS0812,1,50,3,93
8-Mar-13,10-Feb-15,KBS0812,2,50,3,110
8-Mar-13,10-Feb-15,KBS0812,3,50,3,72
8-Mar-13,10-Feb-15,KBS0812,4,50,3,67
11-Jan-13,10-Feb-15,KBS0710,1,100,3,5
11-Jan-13,10-Feb-15,KBS0710,2,100,3,15
22-Jan-13,10-Feb-15,KBS0710,3,100,2,12
22-Jan-13,10-Feb-15,KBS0710,4,100,2,1
13-Aug-13,11-Feb-15,KBS0711W,1,100,2,137
13-Aug-13,11-Feb-15,KBS0711W,2,100,2,7
13-Aug-13,11-Feb-15,KBS0711W,3,100,2,42
13-Aug-13,11-Feb-15,KBS0711W,4,50,2,242
5-Apr-13,11-Feb-15,ATCC13985,1,50,3,158
5-Apr-13,11-Feb-15,ATCC13985,2,50,3,47
15-Aug-13,11-Feb-15,ATCC13985,3,50,3,117
15-Aug-13,11-Feb-15,ATCC13985,4,50,3,131
5-Apr-13,11-Feb-15,ATCC43928,1,50,2,129
5-Apr-13,11-Feb-15,ATCC43928,2,50,2,170
15-Aug-13,11-Feb-15,ATCC43928,3,100,4,103
15-Aug-13,11-Feb-15,ATCC43928,4,100,4,101
6-Mar-13,12-Feb-15,KBS0702,3,100,4,33
6-Mar-13,12-Feb-15,KBS0702,4,100,4,20
6-Mar-13,12-Feb-15,KBS0702,5,100,3,63
6-Mar-13,12-Feb-15,KBS0702,6,100,3,7
18-Jan-13,13-Feb-15,KBS0701,1,50,0,176
18-Jan-13,13-Feb-15,KBS0701,2,50,0,77
24-May-13,13-Feb-15,KBS0701,5,20,0,102
24-May-13,13-Feb-15,KBS0701,6,20,0,103
11-Feb-13,13-Feb-15,KBS0715,1,50,2,271
11-Feb-13,13-Feb-15,KBS0715,2,50,2,182
11-Feb-13,13-Feb-15,KBS0715,3,50,2,190
11-Feb-13,13-Feb-15,KBS0715,4,50,2,182
25-Jan-13,16-Feb-15,KBS0712,1,20,3,13
25-Jan-13,16-Feb-15,KBS0712,2,20,3,47
25-Jan-13,16-Feb-15,KBS0712,3,100,4,13
25-Jan-13,16-Feb-15,KBS0712,4,100,4,135
19-Jul-13,16-Feb-15,KBS0711,10,100,3,20
19-Jul-13,16-Feb-15,KBS0711,11,100,3,31
24-Jan-13,16-Feb-15,KBS0711,1,50,2,3
24-Jan-13,16-Feb-15,KBS0711,2,50,2,6
24-Jan-13,16-Feb-15,KBS0711,3,50,2,61
18-Jan-13,16-Feb-15,KBS0707,1,50,2,64
18-Jan-13,16-Feb-15,KBS0707,2,50,2,64
18-Jan-13,16-Feb-15,KBS0707,3,100,2,23
18-Jan-13,16-Feb-15,KBS0707,4,50,2,57
18-Feb-13,16-Feb-15,KBS0722,1,100,4,37
18-Feb-13,16-Feb-15,KBS0722,2,100,4,161
18-Feb-13,16-Feb-15,KBS0722,3,100,4,56
18-Feb-13,16-Feb-15,KBS0722,4,100,4,131
8-Feb-13,18-Feb-15,KBS0713,1,100,3,79
8-Feb-13,18-Feb-15,KBS0713,2,100,3,80
8-Feb-13,18-Feb-15,KBS0713,3,100,3,182
8-Feb-13,18-Feb-15,KBS0713,4,100,3,103
12-Feb-13,5-Feb-15,KBS0721,1,20,2,8
12-Feb-13,5-Feb-15,KBS0721,2,20,2,1
12-Feb-13,5-Feb-15,KBS0721,3,20,2,450
12-Feb-13,5-Feb-15,KBS0721,4,20,2,1
7-Mar-13,10-Feb-15,KBS0802,1,100,2,221
7-Mar-13,10-Feb-15,KBS0802,2,100,2,117
7-Mar-13,10-Feb-15,KBS0802,3,100,2,21
7-Mar-13,10-Feb-15,KBS0802,4,100,2,335
8-Mar-13,10-Feb-15,KBS0812,1,50,3,97
8-Mar-13,10-Feb-15,KBS0812,2,50,3,110
8-Mar-13,10-Feb-15,KBS0812,3,50,3,99
8-Mar-13,10-Feb-15,KBS0812,4,50,3,102
13-Aug-13,23-Feb-15,KBS0711W,1,100,2,324
13-Aug-13,23-Feb-15,KBS0711W,2,100,2,44
13-Aug-13,23-Feb-15,KBS0711W,3,100,2,158
13-Aug-13,23-Feb-15,KBS0711W,4,50,2,180
5-Apr-13,24-Feb-15,ATCC13985,1,50,3,62
5-Apr-13,24-Feb-15,ATCC13985,2,50,3,168
15-Aug-13,24-Feb-15,ATCC13985,3,50,3,360
15-Aug-13,24-Feb-15,ATCC13985,4,50,3,283
5-Apr-13,24-Feb-15,ATCC43928,1,50,2,81
5-Apr-13,24-Feb-15,ATCC43928,2,50,2,99
15-Aug-13,24-Feb-15,ATCC43928,3,100,4,150
15-Aug-13,24-Feb-15,ATCC43928,4,100,4,195
27-Feb-13,24-Feb-15,KBS0801,1,20,3,13
27-Feb-13,24-Feb-15,KBS0801,2,20,3,13
27-Feb-13,24-Feb-15,KBS0801,3,20,3,7
27-Feb-13,24-Feb-15,KBS0801,4,20,3,2
18-Jan-13,24-Feb-15,KBS0703,1,50,3,116
18-Jan-13,24-Feb-15,KBS0703,2,50,3,111
18-Jan-13,24-Feb-15,KBS0702,1,50,2,55
18-Jan-13,24-Feb-15,KBS0702,2,50,2,101
15-Feb-13,24-Feb-15,KBS0703,3,50,3,153
15-Feb-13,24-Feb-15,KBS0703,4,50,3,135
13-Feb-13,24-Feb-15,KBS0724,1,20,1,99
13-Feb-13,24-Feb-15,KBS0724,2,20,1,194
13-Feb-13,24-Feb-15,KBS0724,3,20,1,93
13-Feb-13,24-Feb-15,KBS0724,4,20,1,69
18-Jan-13,24-Feb-15,KBS0701,1,50,0,108
18-Jan-13,24-Feb-15,KBS0701,2,50,0,87
24-May-13,24-Feb-15,KBS0701,5,20,0,92
24-May-13,24-Feb-15,KBS0701,6,20,0,81
11-Feb-13,24-Feb-15,KBS0715,1,50,2,242
11-Feb-13,24-Feb-15,KBS0715,2,50,2,128
11-Feb-13,24-Feb-15,KBS0715,3,50,2,131
11-Feb-13,24-Feb-15,KBS0715,4,50,2,127
19-Jul-13,2-Mar-15,KBS0711,10,100,3,40
19-Jul-13,2-Mar-15,KBS0711,11,100,3,34
24-Jan-13,2-Mar-15,KBS0711,1,100,2,25
24-Jan-13,2-Mar-15,KBS0711,2,100,2,50
24-Jan-13,2-Mar-15,KBS0711,3,100,2,157
6-Mar-13,4-Mar-15,KBS0702,3,20,3,32
6-Mar-13,4-Mar-15,KBS0702,4,20,3,14
6-Mar-13,4-Mar-15,KBS0702,5,20,2,62
6-Mar-13,4-Mar-15,KBS0702,6,20,2,18
28-Feb-13,4-Mar-15,KBS0706,1,20,3,29
28-Feb-13,4-Mar-15,KBS0706,2,20,3,20
28-Feb-13,4-Mar-15,KBS0706,3,20,3,13
28-Feb-13,4-Mar-15,KBS0706,4,20,3,26
18-Jan-13,5-Mar-15,KBS0707,1,50,2,46
18-Jan-13,5-Mar-15,KBS0707,2,50,2,16
18-Jan-13,5-Mar-15,KBS0707,3,100,2,31
18-Jan-13,5-Mar-15,KBS0707,4,50,2,124
25-Jan-13,6-Mar-15,KBS0712,1,20,3,12
25-Jan-13,6-Mar-15,KBS0712,2,20,3,29
25-Jan-13,6-Mar-15,KBS0712,3,100,4,1
25-Jan-13,6-Mar-15,KBS0712,4,100,4,70
7-Mar-13,6-Mar-15,KBS0802,1,100,2,90
7-Mar-13,6-Mar-15,KBS0802,2,100,2,153
7-Mar-13,6-Mar-15,KBS0802,3,100,2,63
7-Mar-13,6-Mar-15,KBS0802,4,100,2,22
8-Mar-13,6-Mar-15,KBS0812,1,50,3,92
8-Mar-13,6-Mar-15,KBS0812,2,50,3,107
8-Mar-13,6-Mar-15,KBS0812,3,50,3,99
8-Mar-13,6-Mar-15,KBS0812,4,50,3,99
11-Jan-13,6-Mar-15,KBS0710,1,20,2,13
11-Jan-13,6-Mar-15,KBS0710,2,20,2,101
22-Jan-13,6-Mar-15,KBS0710,3,20,1,112
22-Jan-13,6-Mar-15,KBS0710,4,20,1,95
18-Feb-13,6-Mar-15,KBS0722,1,100,4,39
18-Feb-13,6-Mar-15,KBS0722,2,100,4,100
18-Feb-13,6-Mar-15,KBS0722,3,100,4,207
18-Feb-13,6-Mar-15,KBS0722,4,100,4,93
12-Feb-13,6-Mar-15,KBS0721,1,100,2,66
12-Feb-13,6-Mar-15,KBS0721,2,100,2,82
12-Feb-13,6-Mar-15,KBS0721,3,20,2,30
12-Feb-13,6-Mar-15,KBS0721,4,20,2,155
13-Aug-13,8-Mar-15,KBS0711W,1,100,2,166
13-Aug-13,8-Mar-15,KBS0711W,2,100,2,31
13-Aug-13,8-Mar-15,KBS0711W,3,100,2,90
13-Aug-13,8-Mar-15,KBS0711W,4,50,2,209
11-Feb-13,8-Mar-15,KBS0715,1,50,2,285
11-Feb-13,8-Mar-15,KBS0715,2,50,2,204
11-Feb-13,8-Mar-15,KBS0715,3,50,2,142
11-Feb-13,8-Mar-15,KBS0715,4,50,2,131
5-Apr-13,8-Mar-15,ATCC13985,1,50,3,116
5-Apr-13,8-Mar-15,ATCC13985,2,50,3,110
15-Aug-13,8-Mar-15,ATCC13985,3,50,3,83
15-Aug-13,8-Mar-15,ATCC13985,4,50,3,100
5-Apr-13,10-Mar-15,ATCC43928,1,50,2,7
5-Apr-13,10-Mar-15,ATCC43928,2,50,2,13
15-Aug-13,10-Mar-15,ATCC43928,3,100,4,22
15-Aug-13,10-Mar-15,ATCC43928,4,100,4,22
1-Feb-13,10-Mar-15,KBS0705,2,100,3,112
1-Feb-13,10-Mar-15,KBS0705,3,100,3,90
1-Feb-13,10-Mar-15,KBS0705,4,100,3,2
19-Jul-13,11-Mar-15,KBS0711,10,100,3,58
19-Jul-13,11-Mar-15,KBS0711,11,100,3,50
24-Jan-13,11-Mar-15,KBS0711,1,100,2,39
24-Jan-13,11-Mar-15,KBS0711,2,100,2,130
24-Jan-13,11-Mar-15,KBS0711,3,100,2,123
18-Jan-13,12-Mar-15,KBS0701,1,50,0,38
18-Jan-13,12-Mar-15,KBS0701,2,50,0,112
24-May-13,12-Mar-15,KBS0701,5,20,0,143
24-May-13,12-Mar-15,KBS0701,6,20,0,59
18-Jan-13,14-Mar-15,KBS0703,1,50,3,105
18-Jan-13,14-Mar-15,KBS0703,2,50,3,92
18-Jan-13,14-Mar-15,KBS0702,1,50,2,92
18-Jan-13,14-Mar-15,KBS0702,2,50,2,140
15-Feb-13,14-Mar-15,KBS0703,3,50,3,135
15-Feb-13,14-Mar-15,KBS0703,4,50,3,168
13-Feb-13,14-Mar-15,KBS0724,1,20,1,122
13-Feb-13,14-Mar-15,KBS0724,2,20,1,202
13-Feb-13,14-Mar-15,KBS0724,3,20,1,165
13-Feb-13,14-Mar-15,KBS0724,4,20,1,55
27-Feb-13,14-Mar-15,KBS0801,1,100,3,268
27-Feb-13,14-Mar-15,KBS0801,2,100,3,158
27-Feb-13,14-Mar-15,KBS0801,3,100,3,219
27-Feb-13,14-Mar-15,KBS0801,4,100,3,192
8-Feb-13,16-Mar-15,KBS0713,1,100,3,85
8-Feb-13,16-Mar-15,KBS0713,2,100,3,53
8-Feb-13,16-Mar-15,KBS0713,3,100,3,211
8-Feb-13,16-Mar-15,KBS0713,4,100,3,43
1-Feb-13,17-Mar-15,KBS0705,2,100,3,124
1-Feb-13,17-Mar-15,KBS0705,3,100,3,176
1-Feb-13,17-Mar-15,KBS0705,4,100,3,2
12-Feb-13,18-Mar-15,KBS0721,1,100,2,106
12-Feb-13,18-Mar-15,KBS0721,2,100,2,189
12-Feb-13,18-Mar-15,KBS0721,3,20,2,3
12-Feb-13,18-Mar-15,KBS0721,4,100,2,91
7-Mar-13,18-Mar-15,KBS0802,1,100,2,80
7-Mar-13,18-Mar-15,KBS0802,2,100,2,94
7-Mar-13,18-Mar-15,KBS0802,3,100,2,131
7-Mar-13,18-Mar-15,KBS0802,4,100,2,7
8-Mar-13,18-Mar-15,KBS0812,1,50,3,111
8-Mar-13,18-Mar-15,KBS0812,2,50,3,106
8-Mar-13,18-Mar-15,KBS0812,3,50,3,77
8-Mar-13,18-Mar-15,KBS0812,4,50,3,93
13-Aug-13,18-Mar-15,KBS0711W,1,100,2,128
13-Aug-13,18-Mar-15,KBS0711W,2,100,2,57
13-Aug-13,18-Mar-15,KBS0711W,3,100,2,78
13-Aug-13,18-Mar-15,KBS0711W,4,50,2,331
28-Feb-13,24-Mar-15,KBS0706,1,50,3,73
28-Feb-13,24-Mar-15,KBS0706,2,50,3,53
28-Feb-13,24-Mar-15,KBS0706,3,50,3,98
28-Feb-13,24-Mar-15,KBS0706,4,50,3,72
11-Jan-13,24-Mar-15,KBS0710,1,20,2,252
11-Jan-13,24-Mar-15,KBS0710,2,20,2,161
22-Jan-13,24-Mar-15,KBS0710,3,20,1,216
22-Jan-13,24-Mar-15,KBS0710,4,20,1,33
5-Apr-13,24-Mar-15,ATCC13985,1,50,3,43
5-Apr-13,24-Mar-15,ATCC13985,2,50,3,32
15-Aug-13,24-Mar-15,ATCC13985,3,50,3,71
15-Aug-13,24-Mar-15,ATCC13985,4,50,3,52
5-Apr-13,24-Mar-15,ATCC43928,1,50,2,158
5-Apr-13,24-Mar-15,ATCC43928,2,50,2,105
15-Aug-13,24-Mar-15,ATCC43928,3,100,4,129
15-Aug-13,24-Mar-15,ATCC43928,4,100,4,63
25-Jan-13,27-Mar-15,KBS0712,1,50,3,52
25-Jan-13,27-Mar-15,KBS0712,2,50,3,67
25-Jan-13,27-Mar-15,KBS0712,3,50,3,53
25-Jan-13,27-Mar-15,KBS0712,4,100,4,33
6-Mar-13,27-Mar-15,KBS0702,3,50,3,32
6-Mar-13,27-Mar-15,KBS0702,4,50,3,34
6-Mar-13,27-Mar-15,KBS0702,5,50,2,112
6-Mar-13,27-Mar-15,KBS0702,6,50,2,32
19-Jul-13,27-Mar-15,KBS0711,10,100,3,13
19-Jul-13,27-Mar-15,KBS0711,11,100,3,50
24-Jan-13,27-Mar-15,KBS0711,1,100,2,1
24-Jan-13,27-Mar-15,KBS0711,2,100,2,11
24-Jan-13,27-Mar-15,KBS0711,3,100,2,76
18-Jan-13,27-Mar-15,KBS0701,1,50,0,9
18-Jan-13,27-Mar-15,KBS0701,2,50,0,115
24-May-13,27-Mar-15,KBS0701,5,20,0,32
24-May-13,27-Mar-15,KBS0701,6,20,0,60
18-Jan-13,30-Mar-15,KBS0707,1,50,2,115
18-Jan-13,30-Mar-15,KBS0707,2,100,2,137
18-Jan-13,30-Mar-15,KBS0707,3,100,2,21
18-Jan-13,30-Mar-15,KBS0707,4,50,2,41
18-Feb-13,30-Mar-15,KBS0722,1,100,4,41
18-Feb-13,30-Mar-15,KBS0722,2,100,4,201
18-Feb-13,30-Mar-15,KBS0722,3,100,4,185
18-Feb-13,30-Mar-15,KBS0722,4,100,4,67
11-Feb-13,30-Mar-15,KBS0715,1,50,2,170
11-Feb-13,30-Mar-15,KBS0715,2,50,2,205
11-Feb-13,30-Mar-15,KBS0715,3,50,2,132
11-Feb-13,30-Mar-15,KBS0715,4,50,2,162
13-Aug-13,1-Apr-15,KBS0711W,1,100,2,120
13-Aug-13,1-Apr-15,KBS0711W,2,100,2,41
13-Aug-13,1-Apr-15,KBS0711W,3,100,2,51
13-Aug-13,1-Apr-15,KBS0711W,4,50,2,281
12-Feb-13,1-Apr-15,KBS0721,1,50,2,47
12-Feb-13,1-Apr-15,KBS0721,2,50,2,21
12-Feb-13,1-Apr-15,KBS0721,3,50,2,18
12-Feb-13,1-Apr-15,KBS0721,4,50,2,10
7-Mar-13,1-Apr-15,KBS0802,1,100,2,87
7-Mar-13,1-Apr-15,KBS0802,2,100,2,16
7-Mar-13,1-Apr-15,KBS0802,3,100,2,73
7-Mar-13,1-Apr-15,KBS0802,4,100,2,101
8-Mar-13,1-Apr-15,KBS0812,1,50,3,106
8-Mar-13,1-Apr-15,KBS0812,2,50,3,114
8-Mar-13,1-Apr-15,KBS0812,3,50,3,83
8-Mar-13,1-Apr-15,KBS0812,4,50,3,91
18-Jan-13,3-Apr-15,KBS0703,1,50,3,97
18-Jan-13,3-Apr-15,KBS0703,2,50,3,208
18-Jan-13,3-Apr-15,KBS0702,1,50,2,48
18-Jan-13,3-Apr-15,KBS0702,2,50,2,63
15-Feb-13,3-Apr-15,KBS0703,3,50,3,125
15-Feb-13,3-Apr-15,KBS0703,4,50,3,120
1-Feb-13,5-Apr-15,KBS0705,2,100,3,103
1-Feb-13,5-Apr-15,KBS0705,3,100,3,109
1-Feb-13,5-Apr-15,KBS0705,4,100,2,336
8-Feb-13,5-Apr-15,KBS0713,1,100,3,58
8-Feb-13,5-Apr-15,KBS0713,2,100,3,42
8-Feb-13,5-Apr-15,KBS0713,3,100,3,36
8-Feb-13,5-Apr-15,KBS0713,4,100,3,53
13-Feb-13,5-Apr-15,KBS0724,1,20,1,192
13-Feb-13,5-Apr-15,KBS0724,2,20,1,203
13-Feb-13,5-Apr-15,KBS0724,3,20,1,197
13-Feb-13,5-Apr-15,KBS0724,4,20,1,34
27-Feb-13,5-Apr-15,KBS0801,1,100,3,208
27-Feb-13,5-Apr-15,KBS0801,2,100,3,41
27-Feb-13,5-Apr-15,KBS0801,3,100,3,19
27-Feb-13,5-Apr-15,KBS0801,4,100,3,100
5-Apr-13,6-Apr-15,ATCC13985,1,50,3,69
5-Apr-13,6-Apr-15,ATCC13985,2,50,3,61
15-Aug-13,6-Apr-15,ATCC13985,3,50,3,177
15-Aug-13,6-Apr-15,ATCC13985,4,50,3,73
5-Apr-13,6-Apr-15,ATCC43928,1,100,2,96
5-Apr-13,6-Apr-15,ATCC43928,2,100,2,35
15-Aug-13,6-Apr-15,ATCC43928,3,100,4,83
15-Aug-13,6-Apr-15,ATCC43928,4,100,4,66
19-Jul-13,8-Apr-15,KBS0711,10,100,3,52
19-Jul-13,8-Apr-15,KBS0711,11,100,3,50
24-Jan-13,8-Apr-15,KBS0711,1,100,2,86
24-Jan-13,8-Apr-15,KBS0711,2,100,2,132
24-Jan-13,8-Apr-15,KBS0711,3,100,2,187
18-Jan-13,8-Apr-15,KBS0701,1,50,0,25
18-Jan-13,8-Apr-15,KBS0701,2,50,0,43
24-May-13,8-Apr-15,KBS0701,5,20,0,50
24-May-13,8-Apr-15,KBS0701,6,20,0,14
11-Feb-13,9-Apr-15,KBS0715,1,50,2,225
11-Feb-13,9-Apr-15,KBS0715,2,50,2,83
11-Feb-13,9-Apr-15,KBS0715,3,50,2,120
11-Feb-13,9-Apr-15,KBS0715,4,50,2,210
28-Feb-13,13-Apr-15,KBS0706,1,50,3,62
28-Feb-13,13-Apr-15,KBS0706,2,50,3,69
28-Feb-13,13-Apr-15,KBS0706,3,50,3,71
28-Feb-13,13-Apr-15,KBS0706,4,50,3,56
13-Aug-13,15-Apr-15,KBS0711W,1,100,2,70
13-Aug-13,15-Apr-15,KBS0711W,2,100,2,16
13-Aug-13,15-Apr-15,KBS0711W,3,100,2,42
13-Aug-13,15-Apr-15,KBS0711W,4,50,2,251
12-Feb-13,15-Apr-15,KBS0721,1,50,2,59
12-Feb-13,15-Apr-15,KBS0721,2,50,2,110
12-Feb-13,15-Apr-15,KBS0721,3,50,2,87
12-Feb-13,15-Apr-15,KBS0721,4,50,2,25
7-Mar-13,15-Apr-15,KBS0802,1,100,2,189
7-Mar-13,15-Apr-15,KBS0802,2,100,2,110
7-Mar-13,15-Apr-15,KBS0802,3,100,3,13
7-Mar-13,15-Apr-15,KBS0802,4,100,3,132
8-Mar-13,15-Apr-15,KBS0812,1,50,3,85
8-Mar-13,15-Apr-15,KBS0812,2,50,3,88
8-Mar-13,15-Apr-15,KBS0812,3,50,3,98
8-Mar-13,15-Apr-15,KBS0812,4,50,3,76
11-Jan-13,15-Apr-15,KBS0710,1,20,2,52
11-Jan-13,15-Apr-15,KBS0710,2,20,2,83
22-Jan-13,15-Apr-15,KBS0710,3,20,1,126
22-Jan-13,15-Apr-15,KBS0710,4,20,1,32
25-Jan-13,16-Apr-15,KBS0712,1,50,3,28
25-Jan-13,16-Apr-15,KBS0712,2,50,3,99
25-Jan-13,16-Apr-15,KBS0712,3,50,3,54
25-Jan-13,16-Apr-15,KBS0712,4,100,4,190
6-Mar-13,17-Apr-15,KBS0702,3,50,3,81
6-Mar-13,17-Apr-15,KBS0702,4,50,3,90
6-Mar-13,17-Apr-15,KBS0702,5,50,2,76
6-Mar-13,17-Apr-15,KBS0702,6,50,2,52
18-Jan-13,17-Apr-15,KBS0707,1,50,2,149
18-Jan-13,17-Apr-15,KBS0707,2,100,2,318
18-Jan-13,17-Apr-15,KBS0707,3,100,2,59
18-Jan-13,17-Apr-15,KBS0707,4,50,2,71
18-Feb-13,17-Apr-15,KBS0722,1,100,4,6
18-Feb-13,17-Apr-15,KBS0722,2,100,4,21
18-Feb-13,17-Apr-15,KBS0722,3,100,4,11
18-Feb-13,17-Apr-15,KBS0722,4,100,4,1
5-Apr-13,20-Apr-15,ATCC13985,1,50,3,132
5-Apr-13,20-Apr-15,ATCC13985,2,50,3,125
15-Aug-13,20-Apr-15,ATCC13985,3,50,3,85
15-Aug-13,20-Apr-15,ATCC13985,4,50,3,131
5-Apr-13,20-Apr-15,ATCC43928,1,100,2,186
5-Apr-13,20-Apr-15,ATCC43928,2,100,2,404
15-Aug-13,20-Apr-15,ATCC43928,3,100,4,185
15-Aug-13,20-Apr-15,ATCC43928,4,100,4,61
19-Jul-13,20-Apr-15,KBS0711,10,100,3,78
19-Jul-13,20-Apr-15,KBS0711,11,100,3,82
24-Jan-13,20-Apr-15,KBS0711,1,100,2,155
24-Jan-13,20-Apr-15,KBS0711,2,100,2,134
24-Jan-13,20-Apr-15,KBS0711,3,100,2,207
18-Jan-13,21-Apr-15,KBS0703,1,50,3,78
18-Jan-13,21-Apr-15,KBS0703,2,50,3,100
18-Jan-13,21-Apr-15,KBS0702,1,50,2,68
18-Jan-13,21-Apr-15,KBS0702,2,50,2,115
15-Feb-13,21-Apr-15,KBS0703,3,50,3,121
15-Feb-13,21-Apr-15,KBS0703,4,50,3,136
18-Jan-13,22-Apr-15,KBS0701,1,50,0,227
18-Jan-13,22-Apr-15,KBS0701,2,50,0,101
