	N	N_genus
10308.Fh.P4.IHM.A.9	80346.0	1.0
10308.Fh.P1.G.A.2	30405.0	16.0
10308.Fh.P5.IHF.A.5	109573.0	11.0
10308.Fm.J7.G.A.7	18365.0	1.0
10308.Fh.J2.IHF.B.5	90160.0	4.0
10308.Fh.C1.IFM.A.3	39059.0	14.0
10308.Fh.P6.IFF.A.8	111435.0	4.0
10308.Fh.P3.IFF.A.10	25129.0	1.0
10308.Fh.P2.IFF.A.3	72942.0	1.0
10308.Fh.J6.IHM.B.7	22163.0	2.0
10308.Fh.J5.IHM.A.8	111593.0	1.0
10308.Fh.J1.G.A.10	41782.0	27.0
10308.Fd.P1.IHF.A.2	139101.0	1.0
10308.Fm.J7.IHF.B.1	87136.0	162.0
10308.Fh.J5.G.A.6	30182.0	6.0
10308.Fh.P1.IFF.B.1	113426.0	2.0
10308.Fh.P5.IFF.A.6	106917.0	1.0
10308.J5.1.F	149961.0	1.0
10308.Fd.J1.IFM.A.6	3827.0	34.0
10308.Fm.J7.IHM.A.6	45995.0	26.0
10308.Fh.P4.IFM.A.1	78951.0	2.0
10308.Fh.J5.IHF.A.2	93362.0	1.0
10308.Fm.J7.IHF.A.1	71654.0	138.0
10308.Fh.P2.G.A.3	58646.0	18.0
10308.Fh.J5.IFM.B.10	67021.0	11.0
10308.Fh.J6.IFF.A.5	88360.0	2.0
10308.Fh.P5.IFF.A.4	235176.0	1066.0
10308.Fm.P6.G.A.8	17556.0	6.0
10308.Fd.P1.IHF.B.5	114386.0	1.0
10308.P6.BEACH3.S	99177.0	4.0
10308.Fh.P5.IFM.A.2	131139.0	2.0
10308.Fh.C1.IHM.B.8	76967.0	797.0
10308.Fh.C1.IFF.B.6	70671.0	5.0
10308.Fh.J2.IHF.B.7	101557.0	10.0
10308.Fh.P6.IFF.B.8	105533.0	4.0
10308.Fh.C1.IFM.B.8	25425.0	85.0
10308.Fm.J7.IHM.B.2	32984.0	4.0
10308.Fm.P6.IFM.B.3	37347.0	1.0
10308.Fh.P2.IHF.B.1	66836.0	1.0
10308.Fm.P6.G.A.10	25120.0	11.0
10308.Fh.J5.G.A.9	67585.0	6.0
10308.P1.S3.S	88480.0	75.0
10308.Fh.J5.IHM.A.3	127128.0	7.0
10308.Fh.P4.IHM.A.6	86135.0	2.0
10308.Fh.C1.IHM.A.6	57204.0	3.0
10308.J2.2.BEACH.S	119737.0	20.0
10308.Fh.J5.IHF.A.6	118644.0	49.0
10308.Fm.J7.IHM.B.10	26480.0	51.0
10308.Fh.P1.IFF.B.6	177728.0	2.0
10308.Fh.C1.IHM.A.3	123682.0	52.0
10308.P2.1.S	82509.0	10.0
10308.Fh.P5.IHM.A.6	58505.0	60.0
10308.Fd.P1.G.A.3	8159.0	8.0
10308.Fm.J7.IHF.A.5	79068.0	4.0
10308.J5.3.F	82612.0	10.0
10308.Fh.J2.IFM.B.4	55118.0	128.0
10308.Fh.P6.G.A.9	90459.0	52.0
10308.Fh.P2.G.A.1	32776.0	1.0
10308.Fh.P2.IFM.B2	69656.0	1.0
10308.Fh.J5.IHM.A.6	146223.0	75.0
10308.P6.MARSH2.S	83700.0	12.0
10308.Fh.C1.IHM.B.2	73156.0	52.0
10308.Fh.P6.IFF.A.6	156048.0	47.0
10308.Fh.J1.IHM.B.2	24143.0	1.0
10308.Fh.P6.IFF.B.7	91878.0	2.0
10308.P2.3.S	87338.0	10.0
10308.Fh.J1.IFF.B.10	114676.0	25.0
10308.Fh.J6.IHF.A.6	86125.0	4.0
10308.P1.W1B.F	127647.0	3.0
10308.Fh.C1.IHM.B.6	74531.0	43.0
10308.Fh.P4.IFM.A.9	38797.0	1.0
10308.Fm.P6.IFF.B.8	102298.0	2.0
10308.Fh.J3.G.A.8	73320.0	32.0
10308.Fh.P6.IHM.A.3	25582.0	2.0
10308.Fh.P3.IFM.A.10	15475.0	1.0
10308.Fh.P6.IFM.B.3	17101.0	11.0
10308.P6.MARSH1.S	96855.0	22.0
10308.Fh.J1.IHF.B.10	143225.0	46.0
10308.Fd.J1.G.A.4	11052.0	1.0
10308.Fh.J1.IHM.B.3.a	53017.0	1.0
10308.Fm.J7.IHM.A.8	76604.0	128.0
10308.J6.1.F	80804.0	1.0
10308.Fh.P6.IFM.B.10	43337.0	30.0
10308.Fh.J5.IHF.A.8	126570.0	90.0
10308.Fh.P4.G.A.7	20500.0	7.0
10308.P3C.F	149267.0	1.0
10308.Fh.C1.IHF.A.9	122011.0	113.0
10308.Fh.P1.IFM.A.4	284.0	1.0
10308.Fh.C1.IHF.A.5	96720.0	107.0
10308.Fh.P3.IHM.B.7	17185.0	1.0
10308.Fd.P1.IFF.B.4A	122320.0	1.0
10308.Fh.P3.G.A.7	4703.0	2.0
10308.Fh.P3.IHF.A.4	9548.0	1.0
10308.Fh.J6.IFM.A.8	72052.0	13.0
10308.Fh.J6.IHF.A.5	118376.0	2.0
10308.Fh.J6.IFM.B.8	84502.0	17.0
10308.J2.3.BEACH.F	146878.0	1.0
10308.Fh.J6.IHF.A.3	24441.0	8.0
10308.Fh.P4.G.A.8	79088.0	14.0
10308.Fh.P5.G.A.4	21613.0	2.0
10308.J3.3.S	139438.0	20.0
10308.Fm.J7.IFM.B.8	68670.0	37.0
10308.P3C.S	89943.0	52.0
10308.Fh.J3.IFM.A.2	3119.0	15.0
10308.Fm.J7.IHM.A.5	49252.0	3.0
10308.Fh.J6.G.A.9	4188.0	1.0
10308.Fh.P6.IHM.A.8	42347.0	13.0
10308.Fh.P5.IHF.A.9	99458.0	21.0
10308.Fh.J6.IFM.A.7	36479.0	4.0
10308.Fd.J1.IHF.A.8	77107.0	1.0
10308.Fd.P1.IFF.A.2	149263.0	2.0
10308.Fh.P2.G.A.2	45912.0	4.0
10308.Fh.J5.IHF.B.2	123512.0	2.0
10308.Fh.P2.IFM.B.3	57397.0	1.0
10308.P4C.F	127011.0	4.0
10308.Fh.C1.IFM.B.3	17571.0	2.0
10308.Fm.J7.IFM.A.3	20681.0	8.0
10308.Fh.P5.IHM.B.9	43421.0	4.0
10308.Fh.P5.IFM.B.3	86376.0	1.0
10308.Fh.P6.G.A.10	10835.0	6.0
10308.Fh.J1.IHF.A.10	116969.0	20.0
10308.Fh.J5.IHM.A.2	44219.0	4.0
10308.Fh.P6.IHM.A.7	109950.0	93.0
10308.Fh.J1.IFM.A.1	61145.0	1.0
10308.J1.2.S	93348.0	7.0
10308.Fh.P6.IFM.B.2	11149.0	3.0
10308.Fh.J3.IFF.A.3	118653.0	26.0
10308.J3.2.F	176553.0	23.0
10308.Fh.P6.IFM.B.8	31615.0	12.0
10308.Fh.P1.IFF.B.8	154741.0	1.0
10308.J2.1.MARSH.F	82570.0	12.0
10308.Fm.J7.G.A.5	17297.0	8.0
10308.Fh.J1.IHF.A.5	81745.0	2.0
10308.Fh.J6.IFF.A.8	95790.0	15.0
10308.Fm.J7.IFM.A.2	28304.0	2.0
10308.Fh.P5.IFF.B.7	101282.0	63.0
10308.Fm.J7.IFM.A.8	9683.0	23.0
10308.Fh.J6.IHM.B.8	70976.0	19.0
10308.Fd.P1.IHF.A.7	137001.0	1.0
10308.Fh.C1.IFM.B.7	120035.0	215.0
10308.Fh.J3.IHM.A.7	85172.0	1.0
10308.Fh.J6.IFM.B.9	35731.0	1.0
10308.Fh.P6.IFM.A.4	14133.0	1.0
10308.Fh.P2.G.A.4	20198.0	14.0
10308.Fh.J5.G.A.7	16097.0	44.0
10308.Fh.P5.IHF.A.8	143235.0	75.0
10308.Fm.P6.IFF.A.5	59645.0	1.0
10308.Fh.J5.IFM.A.5	68132.0	19.0
10308.Fh.J5.IHM.B.3	45998.0	2.0
10308.Fm.J7.IHF.A.2	42335.0	25.0
10308.P6.MARSH2.F	177580.0	24.0
10308.Fh.J1.IFF.A.6	130083.0	16.0
10308.Fh.J6.IHM.B.3	58523.0	17.0
10308.Fh.P4.IFM.B.1	32852.0	1.0
10308.Fh.P5.G.A.1	13171.0	1.0
10308.Fd.J1.IHF.B.1	112990.0	2441.0
10308.Fh.J6.IFM.B.4	51812.0	2.0
10308.Fh.P6.G.A.6	12812.0	23.0
10308.Fh.P5.IHF.B.10	56915.0	2.0
10308.Fh.P5.IHF.A.6	39956.0	24.0
10308.Fh.J6.IHF.B.3	71904.0	26.0
10308.Fh.J2.IFF.B.7	86014.0	79.0
10308.Fh.C1.IFM.B.9	78737.0	86.0
10308.Fh.P4.G.A.6	12914.0	2.0
10308.Fm.J7.IHF.A.10	117285.0	10.0
10308.Fm.J7.IFM.A.7	17271.0	16.0
10308.Fh.J2.IFF.B.5	127523.0	2838.0
10308.J2.1.S	146787.0	8.0
10308.Fm.J7.G.A.10	18274.0	1.0
10308.BLANK.WH2.2E	38.0	1.0
10308.Fh.J3.G.A.1	33826.0	11.0
10308.Fm.J7.IFM.B.4	43587.0	1.0
10308.P1.W1A.F	96189.0	1.0
10308.Fh.J1.IFM.A.6	38881.0	1.0
10308.Fh.J5.IFF.A.6	106977.0	2.0
10308.Fh.P5.IFF.B.5	62568.0	48.0
10308.Fh.C1.IHF.A.3	89287.0	152.0
10308.Fh.P6.IFF.B.10	98363.0	3.0
10308.Fh.J5.IHM.B.2	24360.0	1.0
10308.Fh.P6.IHM.A.5	62864.0	4.0
10308.Fh.C1.IFF.B.5	321314.0	329.0
10308.Fm.J7.IHM.A.10	44293.0	147.0
10308.Fh.J6.IFF.B.5	33414.0	12.0
1696.FTA.A.24b	54262.0	1.0
1696.VH0039B	34958.0	1.0
1696.CT0005.0A	31763.0	1.0
1696.FTA.D.12b	36693.0	1.0
1696.FTA.D.24a	25831.0	1.0
1696.FTA.D.2	42904.0	1.0
1696.X.B.2	34608.0	1.0
1696.FTA.C.12b	38834.0	2.0
1696.VH0039A	30429.0	4.0
1696.CT0004.2	40341.0	1.0
1696.X.D.12	33894.0	1.0
1696.VH0023B	33644.0	1.0
1696.FTA.A.12	34896.0	2.0
1696.FTA.A.2b	40648.0	4.0
1696.FTA.C.24	31636.0	1.0
1696.VH0025B	24723.0	1.0
1696.VH0035B	32839.0	1.0
1696.X.C.2	38355.0	1.0
1696.VH0007B	25536.0	1.0
1696.FTA.B.2b	51456.0	4.0
1696.FTA.B.12	42083.0	1.0
1696.FTA.C.12a	35545.0	2.0
1696.X.D.24	45824.0	1.0
1696.FTA.D.24b	71610.0	2.0
1696.FTA.A.0	40742.0	1.0
1696.X.B.12	24409.0	2.0
1696.VH0017B	60697.0	1.0
1696.FTA.C.0	67837.0	2.0
1696.X.D.2	35271.0	1.0
1696.FTA.B.2a	64494.0	3.0
1696.FTA.A.24a	39415.0	2.0
1696.VH0013B	27143.0	1.0
1696.X.A.2	60138.0	1.0
1774.27BI22.10.09	24661.0	24.0
1774.1BI22.10.09	30065.0	3.0
1774.67BI24.10.09	30238.0	9.0
1774.22BI22.10.09	36757.0	3.0
1774.50BI23.10.09	34514.0	4.0
1774.6BI22.10.09	52532.0	2.0
1774.18Fecal22.10.09	55914.0	1.0
1774.28BI22.10.09	33772.0	15.0
1774.57BI23.10.09	32300.0	2.0
1774.11Nasal22.10.09	22255.0	1.0
1774.12BI23.10.09	56652.0	13.0
1774.L505.Skin.Puer	57141.0	14.0
1774.5BI22.10.09	62607.0	1.0
1774.41BI23.10.09	30538.0	6.0
1774.4.Skin.Puer	43005.0	3.0
1774.18BI22.10.09	23307.0	1.0
1774.L564.Areo.Puer	36584.0	1.0
1774.318.Skin.Puer	50571.0	5.0
1774.L510.Skin.Puer	53352.0	15.0
1774.17BI22.10.09	30009.0	2.0
1774.L576.Skin.Puer	58696.0	45.0
1774.400.Skin.Puer	47813.0	2.0
1774.53BI23.10.09	44813.0	9.0
1774.8.Skin.Puer	729.0	1.0
1774.27Nasal22.10.09	30867.0	1.0
1774.21.Skin.Puer	15740.0	3.0
1774.4BI22.10.09	39982.0	3.0
1774.37Fecal23.10.09	27418.0	1.0
1774.32BI23.10.09	16581.0	9.0
1774.65Oral24.10.09	53184.0	5.0
1774.5Oral22.10.09	29429.0	1.0
1774.15.Skin.Puer	20299.0	17.0
1774.184.Skin.Puer	7732.0	3.0
1774.43BI23.10.09	20878.0	7.0
1774.515.Skin.Puer	39148.0	5.0
1774.307.Skin.Puer	38916.0	8.0
1774.477.Skin.Puer	42390.0	9.0
1774.L503.Skin.Puer	54614.0	32.0
1774.L556.Skin.Puer	50528.0	2.0
1774.3Nasal22.10.09	56505.0	13.0
1774.398.Skin.Puer	56178.0	45.0
1774.2Nasal22.10.09	14683.0	14.0
1774.64BI24.10.09	25106.0	1.0
1774.131.Skin.Puer	45078.0	17.0
1774.2BI22.10.09	26288.0	11.0
1774.63BI24.10.09	44730.0	8.0
1774.47BI23.10.09	38484.0	12.0
1774.64Oral24.10.09	31421.0	1.0
1774.69BI24.10.09	32341.0	7.0
1774.34BI23.10.09	30535.0	5.0
1774.378.Skin.Puer	80628.0	9.0
1774.353.Oral.Puer	36225.0	1.0
1774.L583.Areo.Puer	49322.0	1.0
1774.527.Skin.Puer	36381.0	4.0
1774.317.Skin.Puer	26465.0	19.0
1774.L592.Skin.Puer	49979.0	35.0
1774.499.Skin.Puer	76706.0	4.0
1774.450.Skin.Puer	21619.0	16.0
1774.35BI23.10.09	22059.0	12.0
1774.3BI22.10.09	31276.0	35.0
1774.54BI23.10.09	42931.0	5.0
1774.64.Skin.Puer	52002.0	32.0
1774.11BI	47311.0	6.0
1774.57Nasal23.10.09	30196.0	14.0
1774.21Fecal22.10.09	31279.0	1.0
1774.345.Skin.Puer	34964.0	3.0
1774.240.Skin.Puer	83588.0	19.0
1774.10BI	37626.0	1.0
1774.230.Skin.Puer	60834.0	12.0
1774.118.Skin.Puer	10100.0	3.0
1774.45BI23.10.09	31190.0	22.0
1774.439.Skin.Puer	43315.0	3.0
1774.306.Skin.Puer	20685.0	10.0
1774.46BI23.10.09	33386.0	8.0
1774.488.Skin.Puer	53092.0	50.0
1774.15BI22.10.09	46032.0	4.0
1774.241.Skin.Puer	60721.0	16.0
1774.36BI23.10.09	31315.0	8.0
1774.39BI23.10.09	71403.0	6.0
1774.7BI22.10.09	34184.0	17.0
1774.60Nasal24.10.09	23240.0	10.0
1774.25BI22.10.09	20524.0	8.0
1774.251.Skin.Puer	7752.0	3.0
1774.481.Skin.Puer	10882.0	18.0
1774.44BI23.10.09	34691.0	6.0
1774.482.Skin.Puer	26144.0	91.0
1774.157.Skin.Puer	49138.0	1.0
1774.493.Skin.Puer	49226.0	6.0
1774.383.Skin.Puer	40836.0	1.0
1774.26BI22.10.09	3798.0	2.0
1774.40BI23.10.09	25451.0	7.0
1774.58.Skin.Puer	41579.0	18.0
1774.322.Skin.Puer	4232.0	1.0
1774.34Oral23.10.09	45583.0	1.0
1774.52BI23.10.09	39788.0	6.0
1774.377.Skin.Puer	39177.0	5.0
1774.301.Skin.Puer	63693.0	1.0
1774.31BI23.10.09	43191.0	6.0
1774.9BI22.10.09	40472.0	8.0
1774.33BI23.10.09	22752.0	12.0
1774.29BI22.10.09	23593.0	7.0
1774.49BI23.10.09	20104.0	2.0
1774.37BI23.10.09	58537.0	4.0
1774.362.Skin.Puer	61107.0	1.0
1774.279.Skin.Puer	24233.0	1.0
1774.59BI24.10.09	34017.0	9.0
1774.11Oral22.10.09	24964.0	1.0
1774.494.Skin.Puer	64209.0	2.0
1774.175.Skin.Puer	85020.0	3.0
1774.1Nasal22.10.09	37419.0	1.0
1774.20BI22.10.09	22505.0	4.0
1774.340.Skin.Puer	12286.0	1.0
1774.30BI23.10.09	47603.0	14.0
1774.14BI23.10.09	52402.0	10.0
1774.8BI22.10.09	48171.0	8.0
1774.433.Skin.Puer	43935.0	2.0
1774.L512.Skin.Puer	70747.0	2.0
1774.44Fecal23.10.09	25729.0	1.0
1774.56BI23.10.09	25702.0	8.0
1774.35Nasal23.10.09	28020.0	3.0
1774.324.Inte.Puer	33321.0	1.0
1774.268.Skin.Puer	37386.0	3.0
1774.42BI23.10.09	37240.0	2.0
1774.38BI23.10.09	28333.0	31.0
1774.9.Skin.Puer	54853.0	3.0
1774.L575.Skin.Puer	68663.0	7.0
1774.24Fecal22.10.09	47771.0	1.0
1774.483.Skin.Puer	30185.0	7.0
1774.L557.Skin.Puer	41522.0	5.0
1774.20.Skin.Puer	20177.0	1.0
1774.10.Skin.Puer	27230.0	7.0
1774.55BI23.10.09	31975.0	11.0
1774.397.Oral.Puer	35437.0	1.0
1774.505.Skin.Puer	84969.0	20.0
1774.134.Skin.Puer	54249.0	19.0
1774.61BI24.10.09	35871.0	17.0
1774.58Nasal24.10.09	23129.0	4.0
1774.32Oral23.10.09	33775.0	1.0
1774.30Fecal23.10.09	32863.0	1.0
1774.22Fecal22.10.09	36897.0	14.0
1774.L518.Skin.Puer	43371.0	104.0
1774.21BI22.10.09	29590.0	1.0
1774.338.Skin.Puer	37142.0	57.0
1774.95.Oral.Puer	36043.0	1.0
1774.58BI24.10.09	30756.0	3.0
1030.TVF.Control.Loc5.D10.Rep3	124399.0	402.0
1030.TVF.2010.Loc3.D10.Rep1	118088.0	179.0
1030.TVF.Control.Loc3.D0.Rep1	169682.0	7583.0
1030.TVF.2010.Loc2.D10.Rep5	133374.0	416.0
1030.TVF.2010.Loc1.D0.Rep5	142198.0	1764.0
1030.TVF.2010.Loc4.D10.Rep3	149906.0	337.0
1030.TVF.Control.Loc3.D10.Rep3	105740.0	4418.0
1030.TVF.Control.Loc5.D0.Rep1	147739.0	4091.0
1030.TVF.2010.Loc3.D0.Rep4	167414.0	1179.0
1030.TVF.2004.Loc3.D10.Rep2	144309.0	680.0
1030.TVF.2004.Loc5.D0.Rep3	123684.0	988.0
1030.TVF.Control.Loc1.D0.Rep4	159.0	13.0
1030.TVF.2010.Loc2.D10.Rep1	248672.0	664.0
1030.TVF.2004.Loc2.D10.Rep4	130477.0	148.0
1030.TVF.2010.Loc1.D10.Rep2	138091.0	318.0
1030.TVF.2004.Loc5.D10.Rep4	141271.0	648.0
1030.TVF.Control.Loc3.D0.Rep4	165997.0	4165.0
1030.TVF.Control.Loc1.D10.Rep4	129365.0	2831.0
1030.TVF.2010.Loc3.D10.Rep3	120222.0	271.0
1030.TVF.2010.Loc3.D0.Rep2	145215.0	2992.0
1030.TVF.Control.Loc5.D10.Rep1	133706.0	581.0
1030.TVF.2010.Loc2.D0.Rep3	142411.0	1283.0
1030.TVF.2010.Loc5.D0.Rep2	156992.0	1152.0
1030.TVF.2010.Loc2.D10.Rep4	136734.0	479.0
1030.TVF.2004.Loc4.D10.Rep5	113872.0	689.0
1030.TVF.Control.Loc3.D0.Rep2	156203.0	1956.0
1030.TVF.2010.Loc5.D10.Rep1	100667.0	316.0
1030.TVF.2010.Loc1.D10.Rep5	158360.0	249.0
1030.TVF.2004.Loc3.D0.Rep1	98672.0	305.0
1030.TVF.Control.Loc3.D0.Rep5	133623.0	3968.0
1030.TVF.2010.Loc2.D10.Rep2	167556.0	707.0
1030.TVF.2010.Loc4.D0.Rep3	188093.0	2976.0
1030.TVF.2004.Loc5.D0.Rep5	119482.0	186.0
1030.TVF.2010.Loc1.D0.Rep1	141535.0	1122.0
1030.TVF.2004.Loc1.D0.Rep2	124031.0	1015.0
1030.TVF.Control.Loc1.D10.Rep2	118594.0	836.0
1030.TVF.Control.Loc4.D10.Rep5	116490.0	621.0
1030.TVF.2010.Loc4.D10.Rep2	102829.0	1911.0
1030.TVF.2004.Loc1.D0.Rep4	108358.0	1146.0
1030.TVF.2004.Loc5.D0.Rep4	124059.0	275.0
1030.TVF.2010.Loc4.D0.Rep4	164327.0	4715.0
1030.TVF.Control.Loc4.D10.Rep1	118579.0	215.0
1030.TVF.2010.Loc4.D0.Rep5	177197.0	4589.0
1030.TVF.2004.Loc1.D10.Rep4	105417.0	431.0
1030.TVF.2010.Loc4.D10.Rep4	140672.0	693.0
1030.TVF.2010.Loc2.D0.Rep4	280553.0	2234.0
1030.TVF.Control.Loc2.D0.Rep4	153716.0	1498.0
1030.TVF.2010.Loc5.D0.Rep5	138288.0	1275.0
1030.TVF.2010.Loc4.D10.Rep1	95646.0	538.0
1030.TVF.2010.Loc1.D0.Rep4	162782.0	10373.0
1030.TVF.2004.Loc2.D0.Rep1	110504.0	395.0
1030.TVF.2004.Loc3.D10.Rep3	157673.0	695.0
1030.TVF.2004.Loc4.D10.Rep1	140615.0	639.0
1030.TVF.Control.Loc1.D10.Rep5	142113.0	1116.0
1030.TVF.Control.Loc2.D0.Rep5	168499.0	1828.0
1030.TVF.2010.Loc2.D0.Rep5	118603.0	2509.0
1030.TVF.2010.Loc5.D0.Rep1	210705.0	906.0
1030.TVF.2004.Loc5.D10.Rep1	131660.0	5238.0
1030.TVF.Control.Loc1.D10.Rep3	127475.0	4929.0
1030.TVF.2004.Loc4.D0.Rep2	142777.0	774.0
1030.TVF.2010.Loc4.D0.Rep2	164651.0	3738.0
1030.TVF.Control.Loc3.D10.Rep1	123338.0	680.0
1030.TVF.2004.Loc5.D10.Rep5	129739.0	5324.0
1030.TVF.Control.Loc2.D10.Rep4	180493.0	495.0
1030.TVF.2010.Loc3.D10.Rep4	126918.0	425.0
1030.TVF.Control.Loc2.D10.Rep5	157518.0	748.0
1030.TVF.2004.Loc3.D10.Rep4	80384.0	480.0
1030.TVF.2004.Loc2.D10.Rep3	128794.0	80.0
1030.TVF.2010.Loc5.D10.Rep5	138279.0	368.0
1030.TVF.2004.Loc4.D0.Rep5	157747.0	894.0
1030.TVF.2010.Loc1.D10.Rep1	159404.0	252.0
1030.TVF.Control.Loc5.D0.Rep5	186171.0	3593.0
1030.TVF.Control.Loc4.D0.Rep5	129598.0	2819.0
1030.TVF.2004.Loc4.D10.Rep4	125012.0	505.0
1030.TVF.Control.Loc4.D10.Rep4	140938.0	426.0
1030.TVF.Control.Loc2.D10.Rep2	153801.0	2098.0
1030.TVF.2010.Loc5.D0.Rep3	177923.0	2241.0
1030.TVF.Control.Loc4.D0.Rep3	194637.0	5193.0
1030.TVF.2010.Loc1.D0.Rep2	123229.0	1864.0
1030.TVF.2004.Loc1.D10.Rep3	107680.0	283.0
1030.TVF.2004.Loc4.D0.Rep3	147330.0	944.0
1030.TVF.2004.Loc2.D0.Rep4	179081.0	1111.0
1030.TVF.Control.Loc1.D0.Rep2	151578.0	12374.0
1030.TVF.2004.Loc1.D10.Rep1	162077.0	480.0
1030.TVF.2004.Loc1.D10.Rep2	118992.0	225.0
1030.TVF.2010.Loc3.D10.Rep5	130419.0	217.0
1030.TVF.2004.Loc2.D0.Rep5	127514.0	417.0
1030.TVF.Control.Loc2.D10.Rep1	132118.0	567.0
1030.TVF.Control.Loc5.D0.Rep4	166824.0	7531.0
1030.TVF.Control.Loc5.D10.Rep2	131453.0	159.0
1030.TVF.2004.Loc1.D0.Rep3	137641.0	573.0
1030.TVF.Control.Loc1.D0.Rep5	125399.0	11251.0
1030.TVF.2010.Loc1.D0.Rep3	140148.0	1485.0
1030.TVF.2010.Loc3.D10.Rep2	131934.0	286.0
1030.TVF.Control.Loc5.D10.Rep4	144110.0	264.0
1030.TVF.Control.Loc4.D0.Rep1	135225.0	1571.0
1030.TVF.2004.Loc2.D0.Rep2	170782.0	853.0
1030.TVF.2004.Loc4.D10.Rep2	112494.0	341.0
1030.TVF.2004.Loc4.D0.Rep1	161758.0	434.0
1030.TVF.2010.Loc5.D0.Rep4	137840.0	2572.0
1030.TVF.2004.Loc4.D10.Rep3	110136.0	929.0
1030.TVF.Control.Loc3.D0.Rep3	154370.0	7547.0
1030.TVF.Control.Loc5.D10.Rep5	154447.0	684.0
1030.TVF.2004.Loc5.D10.Rep3	128345.0	1841.0
1030.TVF.2004.Loc2.D10.Rep1	125820.0	365.0
1030.TVF.Control.Loc4.D0.Rep2	174156.0	4160.0
1030.TVF.2004.Loc1.D10.Rep5	137357.0	732.0
1030.TVF.Control.Loc5.D0.Rep3	157729.0	1678.0
1030.TVF.2010.Loc3.D0.Rep5	162862.0	509.0
1030.TVF.2004.Loc3.D0.Rep4	106602.0	381.0
1030.TVF.Control.Loc1.D10.Rep1	128701.0	592.0
1030.TVF.Control.Loc1.D0.Rep3	152227.0	7615.0
1030.TVF.2004.Loc3.D10.Rep5	120182.0	598.0
1030.TVF.2010.Loc4.D10.Rep5	195505.0	1630.0
1030.TVF.2004.Loc2.D10.Rep2	141918.0	109.0
1030.TVF.2004.Loc2.D10.Rep5	136143.0	139.0
1030.TVF.2010.Loc2.D0.Rep1	162088.0	667.0
1030.TVF.2004.Loc1.D0.Rep1	127425.0	600.0
1030.TVF.2004.Loc5.D0.Rep1	174774.0	783.0
1030.TVF.Control.Loc2.D10.Rep3	157726.0	647.0
1030.TVF.2004.Loc2.D0.Rep3	146429.0	962.0
1030.TVF.2010.Loc5.D10.Rep3	125150.0	120.0
1030.TVF.Control.Loc5.D0.Rep2	145991.0	2871.0
1030.TVF.Control.Loc3.D10.Rep4	111002.0	4294.0
1030.TVF.2010.Loc3.D0.Rep1	111229.0	566.0
1030.TVF.2004.Loc3.D10.Rep1	161925.0	277.0
1030.TVF.2004.Loc5.D10.Rep2	117642.0	2959.0
1030.TVF.Control.Loc3.D10.Rep2	190990.0	574.0
1030.TVF.Control.Loc4.D10.Rep2	120159.0	135.0
1030.TVF.2010.Loc2.D0.Rep2	118254.0	1206.0
1030.TVF.2010.Loc5.D10.Rep4	134532.0	279.0
1030.TVF.2010.Loc1.D10.Rep4	186129.0	563.0
1030.TVF.Control.Loc3.D10.Rep5	111190.0	3310.0
1030.TVF.2010.Loc4.D0.Rep1	154273.0	6575.0
1030.TVF.Control.Loc4.D0.Rep4	190266.0	1240.0
1030.TVF.2010.Loc2.D10.Rep3	137059.0	737.0
1030.TVF.2004.Loc3.D0.Rep2	181504.0	772.0
1030.TVF.Control.Loc4.D10.Rep3	119008.0	281.0
1030.TVF.2004.Loc5.D0.Rep2	159529.0	351.0
1030.TVF.2004.Loc4.D0.Rep4	132568.0	606.0
1030.TVF.Control.Loc2.D0.Rep3	170788.0	1380.0
1030.TVF.2004.Loc3.D0.Rep5	119992.0	686.0
1030.TVF.2010.Loc1.D10.Rep3	133345.0	231.0
1030.TVF.2004.Loc3.D0.Rep3	129395.0	458.0
1030.TVF.2010.Loc5.D10.Rep2	147828.0	285.0
1030.TVF.Control.Loc2.D0.Rep1	146764.0	2339.0
1030.TVF.2010.Loc3.D0.Rep3	131936.0	2664.0
1030.TVF.Control.Loc2.D0.Rep2	176655.0	2968.0
1622.UPMain.18.19B	50511.0	2.0
1622.DP.11.12A.1	87072.0	3.0
1622.UPSub.12.13	52711.0	1.0
1622.PP.31.32B	78990.0	3.0
1622.UPSub.17.18	47006.0	1.0
1622.UPSub.103.104	39435.0	2.0
1622.UPSub.7.8	62549.0	3.0
1622.UPMain.91.92	69932.0	1.0
1622.UPMain.10.11B	47717.0	3.0
1622.UPMain.16.17A	47935.0	1.0
1622.PP.61.62B	75147.0	1.0
1622.UPSub.98.99	43446.0	3.0
1622.UPMain.6.7	55239.0	4.0
1622.UPSub.2.3	66558.0	4.0
1622.UPSub.4.5	77451.0	3.0
1622.UPMain.25.26	55542.0	1.0
1622.UPMain.115.116	43686.0	2.0
1622.UPMain.92.93	43824.0	1.0
1622.PP.5.6B	76197.0	3.0
1622.UPSub.5.6	77614.0	9.0
1622.UPSub.261.262B	50752.0	3.0
1622.UPSub.21.22	51567.0	1.0
1622.PP.81.82B	67969.0	3797.0
1622.UPMain.53.54	37886.0	3.0
1622.UPSub.104.105	43066.0	2.0
1622.UPMain.44.45	75954.0	3.0
1622.UPSub.23.24	57355.0	3.0
1622.UPMain.100.101A	36342.0	1.0
1622.DP.2.3A.1	71583.0	3.0
1622.UPMain.4.5	46960.0	5.0
1622.UPSub.55.56	48581.0	1.0
