	N	N_genus
1883.2010.376.Crump.Artic.LTREB.main.lane4.NoIndex	61510.0	15.0
1883.2001.065.Crump.Artic.LTREB.main.lane1.NoIndex	41355.0	11.0
1883.2009.223.Crump.Artic.LTREB.main.lane2.NoIndex	29495.0	1.0
1883.2007.287.Crump.Artic.LTREB.main.lane2.NoIndex	86449.0	2.0
1883.2007.079.Crump.Artic.LTREB.main.lane1.NoIndex	73463.0	3.0
1883.2005.006.Crump.Artic.LTREB.main.lane1.NoIndex	61296.0	9.0
1883.2004.111.Crump.Artic.LTREB.main.lane1.NoIndex	49366.0	8.0
1883.2001.138.Crump.Artic.LTREB.main.lane1.NoIndex	50989.0	23.0
1883.2010.342.Crump.Artic.LTREB.main.lane3.NoIndex	51502.0	25.0
1883.2009.193.Crump.Artic.LTREB.main.lane2.NoIndex	38356.0	18.0
1883.2011.235.Crump.Artic.LTREB.main.lane4.NoIndex	62482.0	2.0
1883.2009.041.Crump.Artic.LTREB.main.lane3.NoIndex	59644.0	23.0
1883.2008.496.Crump.Artic.LTREB.main.lane3.NoIndex	64578.0	71.0
1883.2009.102.Crump.Artic.LTREB.main.lane3.NoIndex	48900.0	9.0
1883.2011.193.Crump.Artic.LTREB.main.lane3.NoIndex	94372.0	91.0
1883.2001.026.Crump.Artic.LTREB.main.lane1.NoIndex	99222.0	57.0
1883.2006.334.Crump.Artic.LTREB.main.lane1.NoIndex	47725.0	18.0
1883.2006.161.Crump.Artic.LTREB.main.lane1.NoIndex	14726.0	1.0
1883.2009.173.Crump.Artic.LTREB.main.lane3.NoIndex	40.0	2.0
1883.2007.458.Crump.Artic.LTREB.main.lane2.NoIndex	78769.0	1.0
1883.2006.174.Crump.Artic.LTREB.main.lane1.NoIndex	27348.0	1.0
1883.2011.404.Crump.Artic.LTREB.main.lane4.NoIndex	42368.0	69.0
1883.2008.317.Crump.Artic.LTREB.main.lane2.NoIndex	69488.0	15.0
1883.2010.168.Crump.Artic.LTREB.main.lane3.NoIndex	118482.0	6.0
1883.2003.073.Crump.Artic.LTREB.main.lane1.NoIndex	61637.0	10.0
1883.2004.153.Crump.Artic.LTREB.main.lane1.NoIndex	2552.0	2.0
1883.2005.208.Crump.Artic.LTREB.main.lane4.NoIndex	68363.0	2.0
1883.2004.212.Crump.Artic.LTREB.main.lane1.NoIndex	36995.0	177.0
1883.2007.165.Crump.Artic.LTREB.main.lane2.NoIndex	66508.0	27.0
1883.2010.318.Crump.Artic.LTREB.main.lane3.NoIndex	20762.0	20.0
1883.2007.036.Crump.Artic.LTREB.main.lane1.NoIndex	141547.0	3.0
1883.2003.155.Crump.Artic.LTREB.main.lane1.NoIndex	43659.0	9.0
1883.2000.049.Crump.Artic.LTREB.main.lane1.NoIndex	52606.0	13.0
1883.2010.326.Crump.Artic.LTREB.main.lane3.NoIndex	9716.0	12.0
1883.2005.095.Crump.Artic.LTREB.main.lane1.NoIndex	63092.0	1.0
1883.2008.484.Crump.Artic.LTREB.main.lane3.NoIndex	46716.0	6.0
1883.2011.187.Crump.Artic.LTREB.main.lane3.NoIndex	59345.0	13.0
1883.2003.052.Crump.Artic.LTREB.main.lane1.NoIndex	55195.0	80.0
1883.2008.072.Crump.Artic.LTREB.main.lane2.NoIndex	28198.0	17.0
1883.2007.263.Crump.Artic.LTREB.main.lane2.NoIndex	67737.0	56.0
1883.2006.004.Crump.Artic.LTREB.main.lane1.NoIndex	56884.0	40.0
1883.2008.389.Crump.Artic.LTREB.main.lane2.NoIndex	70757.0	21.0
1883.2010.315A.Crump.Artic.LTREB.main.lane3.NoIndex	58276.0	30.0
1883.2002.131.Crump.Artic.LTREB.main.lane1.NoIndex	45492.0	16.0
1883.2008.297.Crump.Artic.LTREB.main.lane2.NoIndex	59455.0	38.0
1883.2011.38.Crump.Artic.LTREB.main.lane4.NoIndex	49769.0	23.0
1883.2011.215.Crump.Artic.LTREB.main.lane4.NoIndex	41457.0	2.0
1883.2007.488.Crump.Artic.LTREB.main.lane2.NoIndex	57302.0	11.0
1883.2009.272.Crump.Artic.LTREB.main.lane2.NoIndex	39752.0	13.0
1883.2000.037.Crump.Artic.LTREB.main.lane1.NoIndex	65998.0	3.0
1883.2004.149.Crump.Artic.LTREB.main.lane1.NoIndex	69971.0	28.0
1883.2008.388.Crump.Artic.LTREB.main.lane2.NoIndex	127161.0	7.0
1883.2010.154.Crump.Artic.LTREB.main.lane3.NoIndex	97929.0	21.0
1883.2000.042.Crump.Artic.LTREB.main.lane1.NoIndex	78107.0	15.0
1883.2003.191.Crump.Artic.LTREB.main.lane1.NoIndex	67916.0	3.0
1883.2004.064.Crump.Artic.LTREB.main.lane1.NoIndex	25787.0	16.0
1883.2009.149.Crump.Artic.LTREB.main.lane3.NoIndex	40032.0	50.0
1883.2010.271.Crump.Artic.LTREB.main.lane3.NoIndex	153191.0	22.0
1883.2001.135.Crump.Artic.LTREB.main.lane1.NoIndex	32025.0	115.0
1883.2006.319.Crump.Artic.LTREB.main.lane1.NoIndex	28244.0	2.0
1883.2009.082.Crump.Artic.LTREB.main.lane3.NoIndex	41134.0	28.0
1883.2000.045.Crump.Artic.LTREB.main.lane1.NoIndex	78172.0	49.0
1883.2007.565.Crump.Artic.LTREB.main.lane2.NoIndex	71507.0	122.0
1883.2003.089.Crump.Artic.LTREB.main.lane1.NoIndex	59541.0	2.0
1883.2008.291.Crump.Artic.LTREB.main.lane2.NoIndex	62224.0	3.0
1883.2008.027.Crump.Artic.LTREB.main.lane2.NoIndex	67488.0	159.0
1883.2008.008.Crump.Artic.LTREB.main.lane2.NoIndex	55733.0	4.0
1883.2007.244.Crump.Artic.LTREB.main.lane2.NoIndex	69611.0	1.0
1883.2004.128.Crump.Artic.LTREB.main.lane1.NoIndex	45286.0	2.0
1883.2000.007.Crump.Artic.LTREB.main.lane1.NoIndex	76864.0	65.0
1883.2002.104.Crump.Artic.LTREB.main.lane1.NoIndex	55105.0	61.0
1883.2009.349.Crump.Artic.LTREB.main.lane3.NoIndex	47935.0	71.0
1883.2008.205.Crump.Artic.LTREB.main.lane2.NoIndex	78203.0	73.0
1883.2003.123.Crump.Artic.LTREB.main.lane1.NoIndex	42110.0	7.0
1883.2009.048.Crump.Artic.LTREB.main.lane3.NoIndex	38881.0	15.0
1883.2007.524.Crump.Artic.LTREB.main.lane2.NoIndex	72765.0	3.0
1883.2001.057.Crump.Artic.LTREB.main.lane1.NoIndex	45072.0	2.0
1883.2005.076.Crump.Artic.LTREB.main.lane1.NoIndex	44049.0	33.0
1883.2011.482.Crump.Artic.LTREB.main.lane4.NoIndex	74120.0	2.0
1883.2003.054.Crump.Artic.LTREB.main.lane1.NoIndex	45456.0	26.0
1883.2009.253.Crump.Artic.LTREB.main.lane2.NoIndex	103587.0	14.0
1883.2008.282.Crump.Artic.LTREB.main.lane2.NoIndex	52307.0	2.0
1883.2010.306B.Crump.Artic.LTREB.main.lane3.NoIndex	59419.0	1.0
1883.2010.295B.Crump.Artic.LTREB.main.lane3.NoIndex	74428.0	1004.0
1883.2010.361.Crump.Artic.LTREB.main.lane3.NoIndex	62435.0	3.0
1883.2010.367.Crump.Artic.LTREB.main.lane4.NoIndex	103.0	1.0
1883.2010.300B.Crump.Artic.LTREB.main.lane3.NoIndex	66302.0	1.0
1883.2011.484.Crump.Artic.LTREB.main.lane4.NoIndex	65429.0	5.0
1883.2000.044.Crump.Artic.LTREB.main.lane1.NoIndex	66615.0	43.0
1883.2003.157.Crump.Artic.LTREB.main.lane1.NoIndex	41804.0	14.0
1883.2009.179.Crump.Artic.LTREB.main.lane3.NoIndex	80264.0	1.0
1883.2007.4.Crump.Artic.LTREB.main.lane2.NoIndex	72060.0	4.0
1883.2011.41.Crump.Artic.LTREB.main.lane4.NoIndex	38884.0	1.0
1883.2011.221.Crump.Artic.LTREB.main.lane4.NoIndex	57410.0	1.0
1883.2007.003.Crump.Artic.LTREB.main.lane1.NoIndex	50390.0	18.0
1883.2009.306.Crump.Artic.LTREB.main.lane3.NoIndex	72046.0	1.0
1883.2007.077.Crump.Artic.LTREB.main.lane1.NoIndex	54969.0	1.0
1883.2004.12.Crump.Artic.LTREB.main.lane1.NoIndex	46244.0	123.0
1883.2007.149.Crump.Artic.LTREB.main.lane2.NoIndex	60550.0	15.0
1883.2006.354.Crump.Artic.LTREB.main.lane2.NoIndex	56558.0	2.0
1883.2007.141.Crump.Artic.LTREB.main.lane2.NoIndex	54785.0	5.0
1883.2007.347.Crump.Artic.LTREB.main.lane2.NoIndex	85097.0	45.0
1883.2009.092.Crump.Artic.LTREB.main.lane3.NoIndex	43743.0	3.0
1883.2008.527.Crump.Artic.LTREB.main.lane3.NoIndex	117531.0	17.0
1883.2011.115.Crump.Artic.LTREB.main.lane3.NoIndex	88506.0	1.0
1883.2008.387.Crump.Artic.LTREB.main.lane2.NoIndex	98043.0	7.0
1883.2009.081.Crump.Artic.LTREB.main.lane3.NoIndex	37525.0	1.0
1883.2009.021.Crump.Artic.LTREB.main.lane3.NoIndex	35249.0	4.0
1883.2005.177.Crump.Artic.LTREB.main.lane4.NoIndex	61969.0	58.0
1883.2008.42.Crump.Artic.LTREB.main.lane2.NoIndex	116620.0	53.0
1883.2011.562.Crump.Artic.LTREB.main.lane3.NoIndex	33009.0	1.0
1883.2008.119.Crump.Artic.LTREB.main.lane2.NoIndex	70760.0	8.0
1883.2008.191.Crump.Artic.LTREB.main.lane2.NoIndex	52982.0	3.0
1883.2008.543.Crump.Artic.LTREB.main.lane3.NoIndex	82112.0	10.0
1883.2009.026.Crump.Artic.LTREB.main.lane3.NoIndex	48812.0	77.0
1883.2010.316A.Crump.Artic.LTREB.main.lane3.NoIndex	62096.0	22.0
1883.2007.009.Crump.Artic.LTREB.main.lane1.NoIndex	42345.0	13.0
1883.2007.147.Crump.Artic.LTREB.main.lane2.NoIndex	50714.0	15.0
1883.2008.021.Crump.Artic.LTREB.main.lane2.NoIndex	79660.0	6.0
1883.2009.076.Crump.Artic.LTREB.main.lane3.NoIndex	134376.0	51.0
1883.2008.502.Crump.Artic.LTREB.main.lane3.NoIndex	88541.0	25.0
1883.2008.079.Crump.Artic.LTREB.main.lane2.NoIndex	49063.0	18.0
1883.2009.191.Crump.Artic.LTREB.main.lane3.NoIndex	31040.0	1.0
1883.2005.082.Crump.Artic.LTREB.main.lane1.NoIndex	71547.0	104.0
1883.2011.011.Crump.Artic.LTREB.main.lane3.NoIndex	38099.0	9.0
1883.2011.284.Crump.Artic.LTREB.main.lane4.NoIndex	55206.0	1979.0
1883.2005.188.Crump.Artic.LTREB.main.lane4.NoIndex	88170.0	7.0
1883.2007.24.Crump.Artic.LTREB.main.lane2.NoIndex	71103.0	1.0
1883.2002.165.Crump.Artic.LTREB.main.lane1.NoIndex	35487.0	25.0
1883.2009.263.Crump.Artic.LTREB.main.lane2.NoIndex	41801.0	1.0
1883.2008.087.Crump.Artic.LTREB.main.lane2.NoIndex	105437.0	6.0
1883.2003.136.Crump.Artic.LTREB.main.lane1.NoIndex	47811.0	3.0
1883.2009.017.Crump.Artic.LTREB.main.lane3.NoIndex	43354.0	4.0
1883.2008.56.Crump.Artic.LTREB.main.lane3.NoIndex	111922.0	24.0
1883.2003.156.Crump.Artic.LTREB.main.lane1.NoIndex	48702.0	9.0
1883.2001.06.Crump.Artic.LTREB.main.lane1.NoIndex	45615.0	18.0
1883.2004.069.Crump.Artic.LTREB.main.lane1.NoIndex	41199.0	6.0
1883.2011.442.Crump.Artic.LTREB.main.lane4.NoIndex	68238.0	41.0
1883.2007.015.Crump.Artic.LTREB.main.lane1.NoIndex	55792.0	5.0
1883.2011.023.Crump.Artic.LTREB.main.lane3.NoIndex	30962.0	28.0
1883.2009.273.Crump.Artic.LTREB.main.lane2.NoIndex	70514.0	32.0
1883.2004.127.Crump.Artic.LTREB.main.lane1.NoIndex	58306.0	16.0
1883.2003.088.Crump.Artic.LTREB.main.lane1.NoIndex	66294.0	6.0
1883.2008.525.Crump.Artic.LTREB.main.lane3.NoIndex	70631.0	18.0
1883.2009.039.Crump.Artic.LTREB.main.lane3.NoIndex	58131.0	15.0
1883.2004.166.Crump.Artic.LTREB.main.lane1.NoIndex	22556.0	22.0
1883.2008.488.Crump.Artic.LTREB.main.lane3.NoIndex	90019.0	2.0
1883.2002.001.Crump.Artic.LTREB.main.lane1.NoIndex	49171.0	118.0
1883.2005.112.Crump.Artic.LTREB.main.lane1.NoIndex	73428.0	16.0
1883.2002.198.Crump.Artic.LTREB.main.lane1.NoIndex	34436.0	6.0
1883.2008.274.Crump.Artic.LTREB.main.lane2.NoIndex	64634.0	1.0
1883.2003.134.Crump.Artic.LTREB.main.lane1.NoIndex	42352.0	4.0
1883.2011.255.Crump.Artic.LTREB.main.lane4.NoIndex	64643.0	1.0
1883.2007.105.Crump.Artic.LTREB.main.lane2.NoIndex	64332.0	1.0
1883.2007.343.Crump.Artic.LTREB.main.lane2.NoIndex	70621.0	110.0
1883.2008.257.Crump.Artic.LTREB.main.lane2.NoIndex	71069.0	1.0
1883.2008.433.Crump.Artic.LTREB.main.lane2.NoIndex	106835.0	2.0
1883.2002.056.Crump.Artic.LTREB.main.lane1.NoIndex	41985.0	196.0
1883.2007.231.Crump.Artic.LTREB.main.lane2.NoIndex	35449.0	1.0
1883.2008.146.Crump.Artic.LTREB.main.lane2.NoIndex	60316.0	1.0
1883.2000.041.Crump.Artic.LTREB.main.lane1.NoIndex	30926.0	112.0
1883.2007.511.Crump.Artic.LTREB.main.lane2.NoIndex	72120.0	1.0
1883.2005.049.Crump.Artic.LTREB.main.lane1.NoIndex	150470.0	1.0
1883.2007.168.Crump.Artic.LTREB.main.lane2.NoIndex	41308.0	2.0
1883.2004.139.Crump.Artic.LTREB.main.lane1.NoIndex	47261.0	24.0
1883.2011.145.Crump.Artic.LTREB.main.lane3.NoIndex	88977.0	1.0
1883.2010.307A.Crump.Artic.LTREB.main.lane3.NoIndex	46905.0	2.0
1883.2006.013.Crump.Artic.LTREB.main.lane1.NoIndex	39719.0	157.0
1883.2011.436.Crump.Artic.LTREB.main.lane4.NoIndex	56216.0	153.0
1883.2009.13.Crump.Artic.LTREB.main.lane3.NoIndex	34577.0	28.0
1883.2009.285.Crump.Artic.LTREB.main.lane2.NoIndex	53008.0	21.0
1883.2007.078.Crump.Artic.LTREB.main.lane1.NoIndex	57865.0	3.0
1883.2007.344.Crump.Artic.LTREB.main.lane2.NoIndex	24015.0	6.0
1883.2004.217.Crump.Artic.LTREB.main.lane1.NoIndex	53478.0	22.0
1883.2003.219.Crump.Artic.LTREB.main.lane4.NoIndex	82005.0	32.0
1883.2006.119.Crump.Artic.LTREB.main.lane1.NoIndex	35690.0	1.0
1883.2007.264.Crump.Artic.LTREB.main.lane2.NoIndex	44993.0	18.0
1883.2003.125.Crump.Artic.LTREB.main.lane1.NoIndex	41943.0	3.0
1883.2007.072.Crump.Artic.LTREB.main.lane1.NoIndex	75928.0	22.0
1883.2010.156.Crump.Artic.LTREB.main.lane3.NoIndex	160860.0	54.0
1883.2007.556.Crump.Artic.LTREB.main.lane2.NoIndex	64354.0	34.0
1883.2011.325.Crump.Artic.LTREB.main.lane4.NoIndex	53298.0	4.0
1883.2006.024.Crump.Artic.LTREB.main.lane1.NoIndex	70671.0	23.0
1883.2008.215.Crump.Artic.LTREB.main.lane2.NoIndex	60734.0	20.0
1883.2008.434.Crump.Artic.LTREB.main.lane2.NoIndex	111858.0	4.0
1883.2008.252.Crump.Artic.LTREB.main.lane2.NoIndex	73505.0	2.0
1883.2002.006.Crump.Artic.LTREB.main.lane1.NoIndex	49755.0	9.0
1883.2008.579.Crump.Artic.LTREB.main.lane4.NoIndex	51520.0	6.0
1883.2004.041.Crump.Artic.LTREB.main.lane1.NoIndex	28136.0	67.0
1883.2001.155.Crump.Artic.LTREB.main.lane1.NoIndex	56955.0	3.0
1883.2006.005.Crump.Artic.LTREB.main.lane1.NoIndex	69823.0	100.0
1883.2004.031.Crump.Artic.LTREB.main.lane1.NoIndex	45881.0	1450.0
1883.2006.152.Crump.Artic.LTREB.main.lane1.NoIndex	48694.0	5.0
1883.2001.056.Crump.Artic.LTREB.main.lane1.NoIndex	30082.0	16.0
1883.2007.469.Crump.Artic.LTREB.main.lane2.NoIndex	103926.0	1.0
1883.2008.303.Crump.Artic.LTREB.main.lane2.NoIndex	53591.0	32.0
1883.2010.313B.Crump.Artic.LTREB.main.lane3.NoIndex	41410.0	1.0
1883.2003.057.Crump.Artic.LTREB.main.lane1.NoIndex	60080.0	44.0
1883.2008.03.Crump.Artic.LTREB.main.lane2.NoIndex	48870.0	37.0
1883.2011.282.Crump.Artic.LTREB.main.lane4.NoIndex	59975.0	6.0
1883.2008.35.Crump.Artic.LTREB.main.lane2.NoIndex	36980.0	136.0
1883.2009.095.Crump.Artic.LTREB.main.lane3.NoIndex	122319.0	56.0
1883.2010.232.Crump.Artic.LTREB.main.lane3.NoIndex	186130.0	3.0
1883.2008.44.Crump.Artic.LTREB.main.lane2.NoIndex	49953.0	1.0
1883.2006.311.Crump.Artic.LTREB.main.lane1.NoIndex	30906.0	7.0
1883.2003.101.Crump.Artic.LTREB.main.lane1.NoIndex	29349.0	3.0
1883.2006.171.Crump.Artic.LTREB.main.lane1.NoIndex	51950.0	2.0
1883.2011.424.Crump.Artic.LTREB.main.lane4.NoIndex	65855.0	32.0
1883.2003.092.Crump.Artic.LTREB.main.lane1.NoIndex	52006.0	65.0
1883.2005.202.Crump.Artic.LTREB.main.lane4.NoIndex	76987.0	13.0
1883.2010.221.Crump.Artic.LTREB.main.lane3.NoIndex	106482.0	23.0
1883.2010.269.Crump.Artic.LTREB.main.lane3.NoIndex	134886.0	2.0
1883.2004.138.Crump.Artic.LTREB.main.lane1.NoIndex	27677.0	98.0
1883.2007.294.Crump.Artic.LTREB.main.lane2.NoIndex	106370.0	5.0
1883.2011.135.Crump.Artic.LTREB.main.lane3.NoIndex	84567.0	8.0
1883.2008.394.Crump.Artic.LTREB.main.lane2.NoIndex	124698.0	72.0
1883.2005.2.Crump.Artic.LTREB.main.lane4.NoIndex	70238.0	1.0
1883.2008.501.Crump.Artic.LTREB.main.lane3.NoIndex	68066.0	16.0
1883.2009.159.Crump.Artic.LTREB.main.lane3.NoIndex	75814.0	16.0
1883.2008.269.Crump.Artic.LTREB.main.lane2.NoIndex	86445.0	31.0
1883.2001.156.Crump.Artic.LTREB.main.lane1.NoIndex	56252.0	71.0
1883.2011.204.Crump.Artic.LTREB.main.lane4.NoIndex	54553.0	9.0
1883.2009.364.Crump.Artic.LTREB.main.lane3.NoIndex	29870.0	132.0
1883.2004.126.Crump.Artic.LTREB.main.lane1.NoIndex	99246.0	27.0
1883.2004.039.Crump.Artic.LTREB.main.lane1.NoIndex	51748.0	12.0
1883.2007.206.Crump.Artic.LTREB.main.lane2.NoIndex	17155.0	4.0
1883.2006.193.Crump.Artic.LTREB.main.lane1.NoIndex	61485.0	1.0
1883.2009.372.Crump.Artic.LTREB.main.lane3.NoIndex	43679.0	179.0
1883.2011.112.Crump.Artic.LTREB.main.lane3.NoIndex	64695.0	12.0
1883.2009.359.Crump.Artic.LTREB.main.lane3.NoIndex	34702.0	192.0
1883.2001.117.Crump.Artic.LTREB.main.lane1.NoIndex	31177.0	14.0
1883.2009.305.Crump.Artic.LTREB.main.lane3.NoIndex	88243.0	4.0
1883.2007.012.Crump.Artic.LTREB.main.lane1.NoIndex	61126.0	21.0
1883.2010.317.Crump.Artic.LTREB.main.lane3.NoIndex	40113.0	45.0
1883.2007.324.Crump.Artic.LTREB.main.lane2.NoIndex	63279.0	10.0
1883.2006.304.Crump.Artic.LTREB.main.lane1.NoIndex	455983.0	82.0
1883.2004.161.Crump.Artic.LTREB.main.lane1.NoIndex	35192.0	67.0
1883.2007.354.Crump.Artic.LTREB.main.lane2.NoIndex	60873.0	4.0
1883.2004.2.Crump.Artic.LTREB.main.lane1.NoIndex	26824.0	12.0
1883.2008.095.Crump.Artic.LTREB.main.lane2.NoIndex	101940.0	6.0
1883.2008.033.Crump.Artic.LTREB.main.lane2.NoIndex	53796.0	6.0
1883.2011.126.Crump.Artic.LTREB.main.lane3.NoIndex	79263.0	14.0
1883.2011.012.Crump.Artic.LTREB.main.lane3.NoIndex	34651.0	11.0
1883.2003.132.Crump.Artic.LTREB.main.lane1.NoIndex	41621.0	4.0
1883.2008.22.Crump.Artic.LTREB.main.lane2.NoIndex	17350.0	36.0
1883.2011.004.Crump.Artic.LTREB.main.lane3.NoIndex	40891.0	2.0
1883.2008.51.Crump.Artic.LTREB.main.lane3.NoIndex	103713.0	17.0
1883.2002.136.Crump.Artic.LTREB.main.lane1.NoIndex	67585.0	3.0
1883.2007.03.Crump.Artic.LTREB.main.lane1.NoIndex	45058.0	9.0
1883.2007.021.Crump.Artic.LTREB.main.lane1.NoIndex	59459.0	1.0
1883.2011.229.Crump.Artic.LTREB.main.lane4.NoIndex	67110.0	3.0
1883.2011.109.Crump.Artic.LTREB.main.lane3.NoIndex	69641.0	4.0
1883.2007.451.Crump.Artic.LTREB.main.lane2.NoIndex	81012.0	1.0
1883.2003.129.Crump.Artic.LTREB.main.lane1.NoIndex	49473.0	31.0
1883.2008.564.Crump.Artic.LTREB.main.lane4.NoIndex	46356.0	276.0
1883.2006.359.Crump.Artic.LTREB.main.lane2.NoIndex	114886.0	143.0
1883.2011.23.Crump.Artic.LTREB.main.lane4.NoIndex	74553.0	1.0
1883.2005.018.Crump.Artic.LTREB.main.lane1.NoIndex	51488.0	6.0
1883.2009.258.Crump.Artic.LTREB.main.lane2.NoIndex	21489.0	10.0
1883.2004.067.Crump.Artic.LTREB.main.lane1.NoIndex	44810.0	12.0
1883.2008.196.Crump.Artic.LTREB.main.lane2.NoIndex	43988.0	1.0
1883.2007.495.Crump.Artic.LTREB.main.lane2.NoIndex	76142.0	5.0
1883.2006.232.Crump.Artic.LTREB.main.lane1.NoIndex	18880.0	64.0
1883.2011.227.Crump.Artic.LTREB.main.lane4.NoIndex	61342.0	10.0
1883.2009.119.Crump.Artic.LTREB.main.lane3.NoIndex	8662.0	8.0
1883.2009.329.Crump.Artic.LTREB.main.lane3.NoIndex	89083.0	81.0
1883.2005.117.Crump.Artic.LTREB.main.lane4.NoIndex	40491.0	168.0
1883.2008.099.Crump.Artic.LTREB.main.lane2.NoIndex	62126.0	133.0
1883.2006.355.Crump.Artic.LTREB.main.lane2.NoIndex	45967.0	826.0
1883.2010.293A.Crump.Artic.LTREB.main.lane3.NoIndex	39373.0	80.0
1883.2003.115.Crump.Artic.LTREB.main.lane1.NoIndex	44125.0	19.0
1883.2009.315.Crump.Artic.LTREB.main.lane3.NoIndex	90972.0	22.0
1883.2009.171.Crump.Artic.LTREB.main.lane3.NoIndex	47992.0	18.0
1883.2009.39.Crump.Artic.LTREB.main.lane4.NoIndex	53236.0	72.0
1883.2007.56.Crump.Artic.LTREB.main.lane2.NoIndex	68407.0	5.0
1883.2010.308A.Crump.Artic.LTREB.main.lane3.NoIndex	34381.0	24.0
1883.2003.111.Crump.Artic.LTREB.main.lane1.NoIndex	48690.0	8.0
1883.2011.205.Crump.Artic.LTREB.main.lane4.NoIndex	22287.0	22.0
1883.2003.069.Crump.Artic.LTREB.main.lane1.NoIndex	53758.0	1.0
1883.2001.05.Crump.Artic.LTREB.main.lane1.NoIndex	67774.0	2.0
1883.2005.016.Crump.Artic.LTREB.main.lane1.NoIndex	39945.0	1.0
1883.2011.195.Crump.Artic.LTREB.main.lane3.NoIndex	63067.0	15.0
1883.2009.29.Crump.Artic.LTREB.main.lane3.NoIndex	54603.0	34.0
1883.2009.309.Crump.Artic.LTREB.main.lane3.NoIndex	82619.0	7.0
1883.2011.288.Crump.Artic.LTREB.main.lane4.NoIndex	64476.0	7.0
1883.2003.175.Crump.Artic.LTREB.main.lane1.NoIndex	59858.0	67.0
1883.2007.487.Crump.Artic.LTREB.main.lane2.NoIndex	83048.0	7.0
1883.2004.018.Crump.Artic.LTREB.main.lane1.NoIndex	51813.0	23.0
1883.2007.001.Crump.Artic.LTREB.main.lane1.NoIndex	53649.0	20.0
1883.2008.004.Crump.Artic.LTREB.main.lane2.NoIndex	73279.0	5.0
1883.2007.316.Crump.Artic.LTREB.main.lane2.NoIndex	61933.0	3.0
1883.2003.211.Crump.Artic.LTREB.main.lane4.NoIndex	77453.0	28.0
1883.2010.21.Crump.Artic.LTREB.main.lane3.NoIndex	98353.0	92.0
1883.2008.204.Crump.Artic.LTREB.main.lane2.NoIndex	84480.0	143.0
1883.2009.093.Crump.Artic.LTREB.main.lane3.NoIndex	50651.0	9.0
1883.2011.158.Crump.Artic.LTREB.main.lane3.NoIndex	72353.0	176.0
1883.2007.302.Crump.Artic.LTREB.main.lane2.NoIndex	93983.0	5.0
1883.2008.023.Crump.Artic.LTREB.main.lane2.NoIndex	54283.0	29.0
1883.2005.203.Crump.Artic.LTREB.main.lane4.NoIndex	74816.0	16.0
1883.2011.053.Crump.Artic.LTREB.main.lane3.NoIndex	34814.0	6.0
1883.2005.15.Crump.Artic.LTREB.main.lane4.NoIndex	71795.0	8.0
1883.2009.27.Crump.Artic.LTREB.main.lane2.NoIndex	55586.0	7.0
1883.2011.009.Crump.Artic.LTREB.main.lane3.NoIndex	25546.0	55.0
1883.2011.362.Crump.Artic.LTREB.main.lane4.NoIndex	69225.0	49.0
1883.2011.073.Crump.Artic.LTREB.main.lane3.NoIndex	37423.0	3.0
1883.2010.341.Crump.Artic.LTREB.main.lane3.NoIndex	48542.0	1.0
1883.2008.455.Crump.Artic.LTREB.main.lane2.NoIndex	101910.0	19.0
1883.2004.043.Crump.Artic.LTREB.main.lane1.NoIndex	67152.0	1.0
1883.2004.129.Crump.Artic.LTREB.main.lane1.NoIndex	46940.0	55.0
1883.2003.212.Crump.Artic.LTREB.main.lane4.NoIndex	83372.0	20.0
1883.2007.288.Crump.Artic.LTREB.main.lane2.NoIndex	82433.0	9.0
1883.2011.415.Crump.Artic.LTREB.main.lane4.NoIndex	64577.0	5.0
1883.2006.19.Crump.Artic.LTREB.main.lane1.NoIndex	44061.0	19.0
1883.2002.176.Crump.Artic.LTREB.main.lane1.NoIndex	61656.0	2.0
1883.2010.358.Crump.Artic.LTREB.main.lane3.NoIndex	62248.0	1.0
1883.2003.224.Crump.Artic.LTREB.main.lane4.NoIndex	56946.0	169.0
1883.2005.178.Crump.Artic.LTREB.main.lane4.NoIndex	78086.0	2.0
1883.2007.156.Crump.Artic.LTREB.main.lane2.NoIndex	77001.0	1.0
1883.2009.005.Crump.Artic.LTREB.main.lane3.NoIndex	131581.0	41.0
1883.2007.116.Crump.Artic.LTREB.main.lane2.NoIndex	110328.0	18.0
1883.2007.375.Crump.Artic.LTREB.main.lane2.NoIndex	69205.0	1.0
1883.2011.047.Crump.Artic.LTREB.main.lane3.NoIndex	27351.0	14.0
1883.2010.336.Crump.Artic.LTREB.main.lane3.NoIndex	35819.0	60.0
1883.2004.013.Crump.Artic.LTREB.main.lane1.NoIndex	55279.0	1.0
1883.2007.301.Crump.Artic.LTREB.main.lane2.NoIndex	85635.0	1.0
1883.2011.088.Crump.Artic.LTREB.main.lane3.NoIndex	33407.0	3.0
1883.2008.339.Crump.Artic.LTREB.main.lane2.NoIndex	68365.0	10.0
1883.2008.487.Crump.Artic.LTREB.main.lane3.NoIndex	76916.0	14.0
1883.2003.086.Crump.Artic.LTREB.main.lane1.NoIndex	76333.0	8.0
1883.2007.328.Crump.Artic.LTREB.main.lane2.NoIndex	66457.0	17.0
1883.2004.23.Crump.Artic.LTREB.main.lane1.NoIndex	40830.0	4.0
1883.2000.043.Crump.Artic.LTREB.main.lane1.NoIndex	71485.0	21.0
